,E1,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E2,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E3,E30,E31,E32,E33,E34,E35,E36,E37,E38,E4,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E5,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E6,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E7,E70,E71,E72,E73,E74,E75,E8,E9,XH221,XH222,XH227,XH228,XH229,XH232,XH234,XH235,XH236,XH237,XH238,XH239_2,XH240,XH241,XH243,XH249,XH250_2,XH251,XH253,XH254,XH255,XH256,XH257,XH258,XH259,XH260,XH261,XH262,XH265,XH272,XH273,XH274,XH427_1,XH427_2
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas,0.84869114,0.92313514,0.867392964,0.402368831,0.299743538,0.138716161,0.131763241,0.094667197,0.074885768,0.070757308,0.175234449,0.889703636,0.62458239,0.72346839,0.741486435,0.267589914,0.628997537,0.735477083,0.679125407,0.606968795,0.729457466,0.233675322,0.900375529,0.032422086,0.618986308,0.799047976,0.834618646,0.235123954,0.076353435,0.87428177,0.416286681,0.782592939,0.827807871,0.198326247,0.068290905,0.321898964,0.259462734,0.676878249,0.364334612,0.658853498,0.261411063,0.092544607,0.929350288,0.836032751,0.863279661,0.865983599,0.901946877,0.942612501,0.916598097,0.876028436,0.604009515,0.222826939,0.516589525,0.422862609,0.822713722,0.666138815,0.102545884,0.462139717,0.70499711,0.668444238,0.322053722,0.187054094,0.866875693,0.294875089,0.721076825,0.520971935,0.773319197,0.449377215,0.889414775,0.40240535,0.674984614,0.850901781,0.224288041,0.225912359,0.000136855,0.001362604,0,0.003649815,0,0.001109878,0.004222836,0.005674783,0.019557559,0.018599398,0.005743299,0.000973304,0.001444766,0.004751107,0,0,0.003474456,0,0,0,0,0.00524889,0.000757257,0.000680967,0,0.000142801,0.000289017,0,0,0.000881501,0.004227722,0,0.044528545,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__R7C24.f__R7C24.g__R7C24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000179336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Run.SP154.f__Run.SP154.g__Run.SP154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000420698,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Salinisphaerales.f__Solimonadaceae.g__Nevskia,0,0,0,0,0,0.000111653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Salinisphaerales.f__Solimonadaceae.g__Panacagrimonas,0,0,0,0.000249351,0,0,0,0,0,0,0,0,0,0,0.000200426,0,0,0,0,0.000147689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Salinisphaerales.f__Solimonadaceae.g__Polycyclovorans,0,0,0,0,0,0.000695685,0,0,0,0,0,0,0,0,0,0,0,0.000469882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000291752,0.000183794,0.000172145,0.000175613,0.000188001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Steroidobacterales.f__Steroidobacteraceae.g__Steroidobacter,0,0,0,0.000342857,0,0,0,0.000159188,0,0,0,0,0.000132011,0,0.000227757,0.000249233,0,0,0.000193765,0,0.000140892,0,0,0,0,0,0,0,0,0,0,0,0,0.000110277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Steroidobacterales.f__Steroidobacteraceae.g__uncultured,0,0.000160825,0,0.000342857,0,0,0,0,0,0,0,0,0.000233557,0,0.000245978,0,0.000186293,0.000163437,0,0.000232082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122529,0,0.000280981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000649667,0,0,0,0,0,0,0.000323939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Rhodanobacteraceae.__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Rhodanobacteraceae.g__Ahniella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000431919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Rhodanobacteraceae.g__Dokdonella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000396385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Rhodanobacteraceae.g__Rhodanobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049255,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Rhodanobacteraceae.g__Rudaea,0,0,0,0,0,0.000566854,0,0,0,0,0,0,0,0,0,0,0,0.000398378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134782,0,0.000175613,0.000177557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Rhodanobacteraceae.g__uncultured,0,0,0,0.000228571,0,0,0,0,0,0,0,0,0,0,0.00032797,0,0.000155244,0,0.000122378,0.000168787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000269565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000872047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000288401,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Arenimonas,0,0,0,0.000322078,0,0,0,0.00012934,0,0,0,0,0.000243712,0,0.000273309,0,0,0,0,0.000284828,0.000161019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000986436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000378629,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Lysobacter,0,0.000823045,0,0.000114286,0,0.000472379,0,0,0,0,0,0,0.00148258,0,0,0.000270906,0.000486432,0.000674178,0.000254954,0.000506361,0.000493121,0,0,0,0.000355902,0,0,0,0,0,0,0,0.000291752,0.000245059,0,0.001346368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207631,0,0,0,0,0,0.000345253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000680967,0,0.000178501,0,0,0,0,0,0,0.00088574,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Pseudoxanthomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000690506,0,0.001109878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000626342,0,0.000251857,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas,0.005361828,0.001182536,0.010894456,0.001402597,0.043018016,0.047675897,0.056117032,0.704109044,0.834687363,0.68275559,0.03618521,0.003446761,0.065467063,0.059508292,0.045278137,0.02783828,0.028844363,0.006476194,0.00650642,0.056111146,0.144353759,0.002346782,0.000380282,0.003996897,0.046246284,0.014299561,0.003754997,0.01551111,0.022704679,0.002771405,0.016392984,0.106433708,0.000282027,0.077597932,0.003311258,0.005830358,0.01865391,0.01830997,0.017416999,0.066849164,0.002011217,0.007921464,0.008899364,0.000704682,0.00249126,0.004985064,0.004328414,0.003553304,0.004742842,0.009459716,0.037812875,0.012978867,0.012595843,0.134412261,0.048774755,0.049976595,0.008661914,0.042470039,0.009149076,0.045786752,0.050550104,0.032888528,0.005421832,0.012985216,0.015264066,0.051472846,0.006911244,0.054131781,0.014655763,0.008348088,0.008010232,0.004294195,0.08337857,0.062875421,0,0.000504668,0.008286361,0.000739827,0,0.000317108,0.00048725,0,0,0.00060241,0,0,0,0,0.000659196,0,0,0,0,0,0,0.000980562,0,0,0,0.000107101,0.000433526,0,0,0,0.005007593,0,0.002093566,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Thermomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000332945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000615688,0.000212993,0,0
d__Bacteria.p__RCP2.54.c__RCP2.54.o__RCP2.54.f__RCP2.54.g__RCP2.54,0,0,0,0.000425974,0,0.000292016,0,0,0,0,0,0,0,0,0.000264198,0,0.000196643,0.000357519,0.000152972,0.000284828,0,0,0,0,0.000125612,0,0,0,0,0,0,0,0,0.0002083,0,0.000105368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__SAR324_clade.Marine_group_B..c__SAR324_clade.Marine_group_B..o__SAR324_clade.Marine_group_B..f__SAR324_clade.Marine_group_B..g__SAR324_clade.Marine_group_B.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Spirochaetota.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Treponema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124761,0,0.001150891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000299289,0,0,0,0,0,0,0,0,0.000377929,0,0,0,0,0.000257812,0,0,0.00017304,0.000883467,0.000340483,0,0,0,0,0,0,0.000287321,0,0,0
d__Bacteria.p__Sumerlaeota.c__Sumerlaeia.o__Sumerlaeales.f__Sumerlaeaceae.g__Sumerlaea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000246609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Synergistota.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Acetomicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001262095,0,0.000646062,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Synergistota.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Cloacibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000375657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Synergistota.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Fretibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013683985,0,0,0,0,0
d__Bacteria.p__Synergistota.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240764197,0,0.000546908,0,0,0,0,0,0.109685696,0,0,0,0,0
d__Bacteria.p__Synergistota.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Thermovirga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294489,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Synergistota.c__Synergistia.o__Synergistales.f__Synergistaceae.g__uncultured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000252419,0,0,0,0,0,0,0,0,0,0,0.002616659
d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Parachlamydiaceae.g__Candidatus_Protochlamydia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000533596,0,0,0
d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Parachlamydiaceae.g__Neochlamydia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000872047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000715187,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Simkaniaceae.g__uncultured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161044,0
d__Bacteria.p__Verrucomicrobiota.c__Kiritimatiellae.o__WCHB1.41.f__WCHB1.41.g__WCHB1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000654165
d__Bacteria.p__Verrucomicrobiota.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000246609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000511182,0,0
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Chthoniobacterales.f__Chthoniobacteraceae.g__Candidatus_Udaeobacter,0,0,0,0,0.000221634,0,0.001163788,0.000248731,0,0,0,0.000114574,0,0,0.000100213,0,0.00080727,0,0.001162589,0.000485263,0,0,0.000114085,0,0,0,0,0,0,0,0,0,0,0.001016995,0.00013164,0.000585377,0.000167112,0,0,0,0,0,0,0.00065994,0,0,0,0,0,0,0,0,0,0,0.000296879,0,0,0,0.000209293,0,0,0,0,0,0,0,0,0,0,0,0,0.000283134,0,0.0003167,0,0,0,0,0,0,0.000324834,0,0,0,0,0,0,0.000215959,0,0,0,0,0,0,0,0,0.001177955,0,0,0,0,0,0,0,0,0,0.000724696,0
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Chthoniobacterales.f__Chthoniobacteraceae.g__Chthoniobacter,0.000105322,0,0,0.000218182,0,0,0.000520642,0,0,0,0,0,0,0,0.000154875,0,0.000507131,0.000245156,0.000591493,0.000210984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000514624,0.000162019,0.00052684,0.000104445,0,0,0,0,0,0,0.00039149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103816,0.000135711,0.000105567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000462768,0,0,0,0,0,0,0,0,0.000170394,0,0
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Chthoniobacterales.f__Xiphinematobacteraceae.g__Candidatus_Xiphinematobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000686416,0,0,0,0,0,0,0
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Opitutaceae.__,0,0.000141904,0,0.000238961,0,0.000103064,0,0.000159188,0,0,0,0,0,0,0.000209537,0.000119199,0.000113846,0.000347304,0.000285548,0.000443066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220553,0,0.000515132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Opitutaceae.g__Lacunisphaera,0,0,0,0,0,0.000377903,0,0,0,0,0,0,0,0,0,0,0,0.000357519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Opitutaceae.g__Opitutus,0,0,0,0,0,0,0.000142921,0.000169137,0,0,0,0,0,0,0,0,0.000238041,0.000112363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425985,0,0
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Opitutaceae.g__uncultured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Pedosphaerales.f__Pedosphaeraceae.__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
